brand,category,ad_text,format,start_date,platform,url,primary_theme,theme_list,theme_count,ad_age_days,matched_page_name,page_id,ad_archive_id,raw_display_format,text_length,has_text,cta_text,link_caption,page_verification,page_likes,competitor_why,brand_query,image_count,video_count,expected_theme_slots
Mother Sparsh,Baby care,"Reposted @fashioninsta_aadhya With Mother Sparsh’s toothpaste, brushing is now her favourite part of the day It’s yummy natural flavours are safe and chemical free and perfect for her growing smile. Healthy teeth, happy smiles - That’s Mother Sparsh @mothersparsh #MotherSparsh #ToothPaste #KidsToothPaste #Baby #BabyCare #BabyEssentials #Strawberry #Blueberry #teeth #teethcleaning #flouridefree #GentleCare",video,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1623236245695160,parenting pain point,['parenting pain point'],1,4,Mother Sparsh,1692689794276908,1623236245695160,VIDEO,408,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,0,1,5
Mother Sparsh,Baby care,Reposted @riduu.baby is recreating rituals with Mother Sparsh. Just tried @mothersparsh and I’m honestly impressed! 🌿💚 Gentle on my baby’s skin and completely natural — exactly what every mom needs. Safe. Effective. Trustworthy.✨ #MomApproved #MotherSparsh #GentleCare #BabyCareRoutine #NaturalBabyProducts #HonestReview #MomLife #BabySkinCare #RecreateRituals #MotherSparsh #MilkyMarvel #OldAgeTraditions #MilkySoftCare #MilkySoftRange MilkyNourishment HeadToToeNourishment #24hrsessentialhydration,carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=4408358529440046,ugc testimonial,"['ugc testimonial', 'parenting pain point']",2,4,Mother Sparsh,1692689794276908,4408358529440046,DCO,499,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2026-03-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=924191640337319,other / unclassified,['other / unclassified'],1,4,Mother Sparsh,1692689794276908,924191640337319,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,4,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2024-12-04,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=1255723822333222,other / unclassified,['other / unclassified'],1,459,Mother Sparsh,1692689794276908,1255723822333222,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,"Back in the day, moms used just cotton and water to clean their little ones. Now, Mother Sparsh brings you the best of both worlds with clinically approved, 99% Pure Water unscented baby wipes! 💧 These wipes are 3 times thicker than ordinary ones, giving your baby the gentle care they deserve. They are as good as cotton and water! 💖 👶🏻 #MotherSparsh #BabyCare #SoftAndStrong #GentleWipes #BabyWipes #PureLove #BabyEssentials #BabyWipes #AsGoodAsCottonAndWater #PureCare #BabyWipes #UnscentedBabyWipes #MotherSparsh #purewaterwipes #GentleSkincare #naturalgoodness #unscentedwipes #BabyWipes #BabyCare #MotherSparsh #MotherSparsh #PureLove #BabyCare #MomApproved #GentleCare #PureWaterWipes #BabyEssentials #EcoFriendly #ParentingHacks #ModernParenting",video,2024-12-02,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=1683663825530028,parenting pain point,['parenting pain point'],1,461,Mother Sparsh,1692689794276908,1683663825530028,VIDEO,753,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,0,1,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2024-10-19,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=458262227368590,other / unclassified,['other / unclassified'],1,505,Mother Sparsh,1692689794276908,458262227368590,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Mother Sparsh,Baby care,{{product.brand}},carousel,2024-10-19,"Facebook, Instagram, Audience_Network, Messenger",https://www.facebook.com/ads/library/?id=3514227865545594,other / unclassified,['other / unclassified'],1,505,Mother Sparsh,1692689794276908,3514227865545594,DCO,17,yes,Shop now,,BLUE_VERIFIED,136001,"Parent-trust-led baby care brand overlapping with Little Joys on kid-safe, mom-approved care messaging.",Mother Sparsh,2,0,5
Neuherbs,Men's wellness,"Joint cracking, dull skin, slow recovery… this is NOT normal. It’s a sign your body is low on Omega 3. Omega 3 is your body’s repair system , without it, your muscles and joints struggle like a car running without engine oil. Start taking Omega 3 and you’ll feel the change fast: -Better recovery -Smooth joints -Glowing skin - Sharper mind I use Neuherbs Deep Sea Fish Oil - 1486mg pure Omega 3 + Vitamin D3 & E, and zero fishy burps. If you work out or sit long hours, don’t skip Omega 3. Try it once, you’ll feel the difference. 👇 https://shorturl.at/hnJYS Paid Partnership with Neuherbs",video,2026-02-24,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1389902146158625,sleep / stress,['sleep / stress'],1,12,Neuherbs,1648552652115430,1389902146158625,VIDEO,590,yes,Learn more,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Joint cracking, dull skin, slow recovery… this is NOT normal. It’s a sign your body is low on Omega 3. Omega 3 is your body’s repair system , without it, your muscles and joints struggle like a car running without engine oil. Start taking Omega 3 and you’ll feel the change fast: -Better recovery -Smooth joints -Glowing skin - Sharper mind I use Neuherbs Deep Sea Fish Oil - 1486mg pure Omega 3 + Vitamin D3 & E, and zero fishy burps. If you work out or sit long hours, don’t skip Omega 3. Try it once, you’ll feel the difference. 👇 https://shorturl.at/hnJYS Paid Partnership with Neuherbs",video,2026-02-24,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1205466348421250,sleep / stress,['sleep / stress'],1,12,Neuherbs,1648552652115430,1205466348421250,VIDEO,590,yes,Learn more,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Joint cracking, dull skin, slow recovery… this is NOT normal. It’s a sign your body is low on Omega 3. Omega 3 is your body’s repair system , without it, your muscles and joints struggle like a car running without engine oil. Start taking Omega 3 and you’ll feel the change fast: -Better recovery -Smooth joints -Glowing skin - Sharper mind I use Neuherbs Deep Sea Fish Oil - 1486mg pure Omega 3 + Vitamin D3 & E, and zero fishy burps. If you work out or sit long hours, don’t skip Omega 3. Try it once, you’ll feel the difference. 👇 https://shorturl.at/hnJYS Paid Partnership with Neuherbs",video,2026-02-24,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1444200083828560,sleep / stress,['sleep / stress'],1,12,Neuherbs,1648552652115430,1444200083828560,VIDEO,590,yes,Learn more,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Joint cracking, dull skin, slow recovery… this is NOT normal. It’s a sign your body is low on Omega 3. Omega 3 is your body’s repair system , without it, your muscles and joints struggle like a car running without engine oil. Start taking Omega 3 and you’ll feel the change fast: -Better recovery -Smooth joints -Glowing skin - Sharper mind I use Neuherbs Deep Sea Fish Oil - 1486mg pure Omega 3 + Vitamin D3 & E, and zero fishy burps. If you work out or sit long hours, don’t skip Omega 3. Try it once, you’ll feel the difference. 👇 https://shorturl.at/hnJYS Paid Partnership with Neuherbs",video,2026-02-24,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1292860699324908,sleep / stress,['sleep / stress'],1,12,Neuherbs,1648552652115430,1292860699324908,VIDEO,590,yes,Learn more,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"A supplement every home needs for brain, heart, and joint support. I choose Neuherbs Deep Sea Fish Oil with 1486 mg Omega-3 (EPA + DHA) plus Vitamin D3 & E — deep-sea sourced, purified, and lemon-flavoured with no fishy burps. For everyday wellness, not just workouts. Use my code : UTKARSH, Comment omega for link!.",video,2026-02-04,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1285589373396583,other / unclassified,['other / unclassified'],1,32,Neuherbs,1648552652115430,1285589373396583,VIDEO,316,yes,Shop now,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Do you train hard but still feel sore? 😓 Muscles tired, joints stiff, focus low… Your body needs stronger support. This 2500 mg Omega-3 gives you👇 ✔️ Faster recovery ✔️ Less muscle pain ✔️ Lower inflammation ✔️ Smooth, easy joints ✔️ Better heart health ❤️ ✔️ Cleaner energy every day ⚡ Plus, lemon flavour = no fishy burps 🍋 Just one softgel that helps your body feel fresh, not tired. Tap Shop Now — stock is running out fast 🔥🏃‍♂️",video,2026-01-30,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=883003421125896,sleep / stress,['sleep / stress'],1,37,Neuherbs,1648552652115430,883003421125896,VIDEO,433,yes,Shop now,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Do you train hard but still feel sore? 😓 Muscles tired, joints stiff, focus low… Your body needs stronger support. This 2500 mg Omega-3 gives you👇 ✔️ Faster recovery ✔️ Less muscle pain ✔️ Lower inflammation ✔️ Smooth, easy joints ✔️ Better heart health ❤️ ✔️ Cleaner energy every day ⚡ Plus, lemon flavour = no fishy burps 🍋 Just one softgel that helps your body feel fresh, not tired. Tap Shop Now — stock is running out fast 🔥🏃‍♂️",video,2026-01-30,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=914483971140107,sleep / stress,['sleep / stress'],1,37,Neuherbs,1648552652115430,914483971140107,VIDEO,433,yes,Shop now,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Do you train hard but still feel sore? 😓 Muscles tired, joints stiff, focus low… Your body needs stronger support. This 2500 mg Omega-3 gives you👇 ✔️ Faster recovery ✔️ Less muscle pain ✔️ Lower inflammation ✔️ Smooth, easy joints ✔️ Better heart health ❤️ ✔️ Cleaner energy every day ⚡ Plus, lemon flavour = no fishy burps 🍋 Just one softgel that helps your body feel fresh, not tired. Tap Shop Now — stock is running out fast 🔥🏃‍♂️",video,2026-01-29,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=795463756143380,sleep / stress,['sleep / stress'],1,38,Neuherbs,1648552652115430,795463756143380,VIDEO,433,yes,Shop now,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Do you train hard but still feel sore? 😓 Muscles tired, joints stiff, focus low… Your body needs stronger support. This 2500 mg Omega-3 gives you👇 ✔️ Faster recovery ✔️ Less muscle pain ✔️ Lower inflammation ✔️ Smooth, easy joints ✔️ Better heart health ❤️ ✔️ Cleaner energy every day ⚡ Plus, lemon flavour = no fishy burps 🍋 Just one softgel that helps your body feel fresh, not tired. Tap Shop Now — stock is running out fast 🔥🏃‍♂️",video,2026-01-29,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=1191562703132870,sleep / stress,['sleep / stress'],1,38,Neuherbs,1648552652115430,1191562703132870,VIDEO,433,yes,Shop now,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Do you train hard but still feel sore? 😓 Muscles tired, joints stiff, focus low… Your body needs stronger support. This 2500 mg Omega-3 gives you👇 ✔️ Faster recovery ✔️ Less muscle pain ✔️ Lower inflammation ✔️ Smooth, easy joints ✔️ Better heart health ❤️ ✔️ Cleaner energy every day ⚡ Plus, lemon flavour = no fishy burps 🍋 Just one softgel that helps your body feel fresh, not tired. Tap Shop Now — stock is running out fast 🔥🏃‍♂️",video,2026-01-29,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=906221458587721,sleep / stress,['sleep / stress'],1,38,Neuherbs,1648552652115430,906221458587721,VIDEO,433,yes,Shop now,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Do you train hard but still feel sore? 😓 Muscles tired, joints stiff, focus low… Your body needs stronger support. This 2500 mg Omega-3 gives you👇 ✔️ Faster recovery ✔️ Less muscle pain ✔️ Lower inflammation ✔️ Smooth, easy joints ✔️ Better heart health ❤️ ✔️ Cleaner energy every day ⚡ Plus, lemon flavour = no fishy burps 🍋 Just one softgel that helps your body feel fresh, not tired. Tap Shop Now — stock is running out fast 🔥🏃‍♂️",video,2026-01-29,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=891517237105624,sleep / stress,['sleep / stress'],1,38,Neuherbs,1648552652115430,891517237105624,VIDEO,433,yes,Shop now,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Joint cracking, dull skin, slow recovery… this is NOT normal. It’s a sign your body is low on Omega 3. Omega 3 is your body’s repair system , without it, your muscles and joints struggle like a car running without engine oil. Start taking Omega 3 and you’ll feel the change fast: -Better recovery -Smooth joints -Glowing skin - Sharper mind I use Neuherbs Deep Sea Fish Oil - 1486mg pure Omega 3 + Vitamin D3 & E, and zero fishy burps. If you work out or sit long hours, don’t skip Omega 3. Try it once, you’ll feel the difference. 👇 https://shorturl.at/hnJYS Paid Partnership with Neuherbs",video,2026-01-14,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=877636391683430,sleep / stress,['sleep / stress'],1,53,Neuherbs,1648552652115430,877636391683430,VIDEO,590,yes,Learn more,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
Neuherbs,Men's wellness,"Joint cracking, dull skin, slow recovery… this is NOT normal. It’s a sign your body is low on Omega 3. Omega 3 is your body’s repair system , without it, your muscles and joints struggle like a car running without engine oil. Start taking Omega 3 and you’ll feel the change fast: -Better recovery -Smooth joints -Glowing skin - Sharper mind I use Neuherbs Deep Sea Fish Oil - 1486mg pure Omega 3 + Vitamin D3 & E, and zero fishy burps. If you work out or sit long hours, don’t skip Omega 3. Try it once, you’ll feel the difference. 👇 https://shorturl.at/hnJYS Paid Partnership with Neuherbs",video,2026-01-14,"Facebook, Instagram, Audience_Network, Messenger, Threads",https://www.facebook.com/ads/library/?id=887814413763736,sleep / stress,['sleep / stress'],1,53,Neuherbs,1648552652115430,887814413763736,VIDEO,590,yes,Learn more,,BLUE_VERIFIED,137189,"Supplement-led wellness brand competing for performance, energy, and everyday health narratives.",Neuherbs,0,1,6
